923	US Says Ukraine Can Still Salvage a Free and Fair Election	"The United States says Friday Ukraine still has an opportunity to conduct a free and fair presidential election Sunday, despite a campaign marred by charges of pro-government bias."
924	AOL's Viral Marketing	America Online will now provide gratis antivirus protection to its subscribers.
925	Washington Post Comes Clean on Party (AP)	"AP - The Washington Post's executive editor says his paper should have told readers up front that it had helped arrange a Republican debate-watching party it covered, paid for food and carried a photograph that was not as spontaneous as the story suggested."
926	Update 3: ADM #39;s Earnings Skyrocket; Stocks Soars	"Shares in agribusiness giant Archer Daniels Midland Co. soared to a 6 1/2-year high Friday, fueled by a 77 percent increase in quarterly earnings."
927	"S amp;P 500 Rises for 4th Day; Material, Energy Shares Lead Advance"	The Standard  amp; Poor #39;s 500 Index rose for a fourth day as investors looked past a disappointing third- quarter economic growth report to better-than-expected readings on Chicago-area business and consumer confidence.
928	Secret Service Busts Internet Organized Crime Ring	Feds allege 1.7 million stolen credit card numbers were involved in global scam.
929	Feds Charge 28 in ID Theft Ring	Agents at the US Secret Service unmasked 28 people who thought they were safe behind anonymous identities and charged them in connection with alleged ID Theft activities.
930	Australia conquer their final frontier	Adam Gilchrist boldly went where no Australian captain since Bill Lawry has gone before at the VCA Stadium in Nagpur yesterday. His team #39;s 342-run win gave them an invincible 2-0 
931	Hosted E-Mail Service Leaves Windows for Linux	Company outsources e-mail for small to medium businesses.
932	'Smelly' mates guide seabirds	"Seabirds called prions, which mate for life, find their nests by sniffing out their partners, scientists say."
933	"LIBERIA: Religious riots erupt in Monrovia, curfew imposed"	"MONROVIA, 29 October (IRIN) - Religious riots between Christians and Muslims erupted in the Liberian capital Monrovia on Thursday night and continued on Friday morning until UN peacekeeping troops restored order and the government imposed an indefinite "
934	Cassini radar lifts the veil from Saturn #39;s Titan	"WASHINGTON - The first radar images of Titan, the cloud-shrouded moon of Saturn, revealed a relatively young, active surface, NASA said Friday (Oct. 29)."
935	"Bush seeks Schwarzenegger's muscle, as missing explosives cast campaign shadow (AFP)"	AFP - President George W. Bush called on the star power of actor-turned-California-governor Arnold Schwarzenegger to boost his campaign appeal as Democratic challenger John Kerry shifted his attack from missing explosives in Iraq to domestic economics.
936	Cambodia #39;s New King Ascends the Throne	"Description: In Cambodia, Norodom Sihamoni who accedes to the throne with an elaborate coronation, following the abdication of his father King Norodom Sihanouk."
937	Ghostzapper Has Speed to Burn	"GRAND PRAIRIE, Tex.&lt;br&gt;The most brilliant American racehorse in years has labored in relative obscurity until now. But when he runs Saturday in the Breeders' Cup Classic at Lone Star Park, Ghostzapper can demonstrate his talent to the world and, quite possibly, win the horse-of-the-year..."
938	"No. 18 Boise St. 69, Hawaii 3"	"Jared Zabransky and the No. 18 Boise State Broncos reduced Timmy Chang #39;s bid to break the NCAA Division IA passing record to a footnote Friday night, routing Hawaii 69-3 for their 19th straight victory."
939	Times to go completely compact	"The Times newspaper has announced that it is to move on from its tradition of publishing in a broadsheet format and will appear in a compact size only, starting on Monday."
940	"Sluman, Byrd split lead; many bubbles burst"	"Jeff Sluman and Jonathan Byrd were tied for the lead at the Chrysler Championship, both knowing the tournament really doesn #39;t start until the weekend."
941	GOLF: CLARKE #39;S 11-SHOT TORMENT	and then crashed out of it with a sextuple-bogey 11. The nightmare came on the infamous 536-yard 17th at Valderrama where 
942	Danish group #39;s gift criticized	A Danish group has caused controversy in Colombia by publicly donating money to the country #39;s largest Marxist guerrilla organization.
943	 #39;Hundreds to be charged #39; over Thai protest	"PRIME Minister Thaksin Shinawatra said today hundreds of Muslims will be prosecuted over a demonstration that led to the deaths of 87 people in southern Thailand last week, in a move which could further raise tensions in the region."
944	Gators may be hungover before Cocktail Party	"ike the bourbon and beer, emotions tend to spill over in this traditional grudge match along the St. Johns River they call  quot;The World #39;s Largest Outdoor Cocktail Party."
945	"Up, down and away: NASA #39;s  #39;Weightless Wonder #39; makes final flight"	HOUSTON -- The NASA turbojet notoriously known as the  quot;vomit comet quot; for its use in training astronauts for weightlessness made its final flight Friday.
946	Injured Toomer might be able to play tomorrow	"Although Giants wide receiver Amani Toomer took limited work yesterday after missing the previous two days of practice, coach Tom Coughlin won #39;t decide on his availability "
947	Titan Photos Pose New Questions	"Photographs and radar surveys from the Cassini spacecraft #39;s Tuesday-night flyby of Saturn #39;s mysterious moon Titan are raising more questions than they #39;re answering, say NASA scientists."
948	Thailand to prosecute 300 Muslims detained in deadly riot	"BANGKOK : Thai Prime Minister Thaksin Shinawatra said the government would prosecute 300 Muslims detained at a riot this week that led to the deaths of 87 protesters, while another 900 would be released."
949	Loeb forced out of rally	"ESTONIA #39;s Markko Martin took the Rally of Catalonia lead today after newly-crowned world champion Sebastien Loeb, the overnight leader, was forced out of the race with a severe oil leak."
950	Report: Global warming now inevitable	"The Arctic Council, an international group of northern nations, says global warming will be both a blessing and a curse. The group #39;s report, four years in the making and set for a Nov."
951	Harrison keeps title for fifth time	GLASGOW - Scotland #39;s Scott Harrison successfully defended his WBO featherweight title for a fifth time with a farcical first-round stoppage of Swedish-based Ethiopian Samuel Kebede on Saturday.
952	UN Kabul kidnappers reveal demands	"A militant group is threatening to kill three UN hostages kidnapped in Afghanistan, including a British woman, unless all Taliban prisoners are released."
953	New RIAA File-swapping Suits Target Students	"Fletcher writes  quot;The Recording Industry Association of America filed another round of lawsuits against alleged file-swappers, including students on 13 university campuses."
954	UPDATE 1-Tamada claims pole in Valencia	Japan #39;s Makoto Tamada grabbed his third pole position of the season before Sunday #39;s Valencia MotoGP after clocking the fastest time in the second qualifying session on Saturday.
955	First Black Watch troops move north to Sunni Triangle	"BAGHDAD, Iraq An advance party of British soldiers has arrived at its new base near Baghdad. The small group from the Scottish Black Watch regiment set up base camp south of the capital, according to a pool report made to British media."
956	Forsyth Forges Clear	"He may be 120 places lower in the world, but it was advantage Alastair Forsyth in his Volvo Masters duel with Sergio Garcia today before a thunderstorm suspended play."
957	Four pay price for India defeats	India have dropped wicket-keeper Parthiv Patel and batsman Yuvraj Singh for the final Test against Australia. Opening batsman Aakash Chopra and seamer Ajit Agarkar were also left out after India conceded the 
